NoteOctave,Note,Instrument,Position
D3,D,Electric Organ,0
C3,C,Electric Organ,1
B2,B,Electric Organ,2
A2,A,Electric Organ,3
D3,D,Electric Organ,4
G2,G,Electric Organ,5
D3,D,Electric Organ,6
D2,D,Electric Organ,7
D3,D,Electric Organ,8
C3,C,Electric Organ,9
B2,B,Electric Organ,10
A2,A,Electric Organ,11
G2,G,Electric Organ,12
